_r,_x,_y,_p,RAJ2000,DEJ2000,errMaj,errMin,errPA,_2MASS,Jmag,Jcmsig,e_Jmag,Jsnr,Hmag,Hcmsig,e_Hmag,Hsnr,Kmag,Kcmsig,e_Kmag,Ksnr,Qflg,Rflg,Bflg,Cflg,Ndet,prox,pxPA,pxCntr,Xflg,Aflg,Cntr,Hemis,Date,Scan,GLON,GLAT,Xscan,_tab1_36,Jpsfchi,Hpsfchi,Kpsfchi,Jstdap,e_Jstdap,Hstdap,e_Hstdap,Kstdap,e_Kstdap,edgeNS,edgeEW,edge,dup,use,opt,Dopt,PAopt,Bmag,Rmag,Nopt,extKey,scanKey,coaddKey,coadd,Opt
0.077422,-0.074953,-0.019397,255.5,257.786418,-39.200352,0.08,0.08,45,17110874-3912012,15.008,0.080,0.080,19.2,14.199,0.083,0.084,15.1,13.536,,,,AAU,220,110,cc0,362600,7.7,271,672003083,0,0,672003081,s,1999-08-09,11,347.513,0.234,67.7,2451400.4890,0.72,0.61,,14.708,0.071,13.987,0.123,,,10087,185,sw,0,1,U,0.3,238,20.50,17.60,1,,36753,845307,127,Opt
0.086785,-0.075572,-0.042667,240.6,257.785587,-39.223621,0.11,0.11,45,17110854-3913250,14.393,,,,13.990,0.079,0.080,18.3,13.377,,,,UAU,020,010,000,006600,1.1,336,672002690,0,0,672002684,s,1999-08-09,11,347.494,0.220,70.0,2451400.4890,,2.65,,,,13.662,0.041,,,10003,183,sw,0,1,U,0.3,175,19.70,17.80,1,,36753,845307,127,Opt
0.081149,-0.074542,-0.032072,246.7,257.786931,-39.213028,0.06,0.06,90,17110886-3912469,10.138,0.021,0.024,1707.0,9.487,0.025,0.027,1159.1,9.224,0.022,0.023,926.5,AAA,222,111,000,666666,11.2,293,672002881,0,0,672002851,s,1999-08-09,11,347.503,0.226,66.3,2451400.4890,2.27,2.53,1.82,10.132,0.012,9.464,0.029,9.210,0.008,10042,187,sw,0,1,U,0.8,164,14.30,12.20,1,,36753,845307,127,Opt
0.089553,-0.074819,-0.049212,236.7,257.786550,-39.230167,0.07,0.07,45,17110877-3913486,14.475,0.045,0.047,31.4,14.129,0.079,0.080,16.1,13.785,0.088,0.088,13.9,AAA,222,111,0cc,660606,6.3,151,672002535,0,0,672002557,s,1999-08-09,11,347.489,0.216,67.3,2451400.4890,0.83,0.75,0.74,14.549,0.057,14.255,0.095,14.041,0.243,9980,186,sw,0,1,U,0.3,175,19.40,17.10,1,,36753,845307,127,Opt
0.091776,-0.074874,-0.053073,234.7,257.786474,-39.234028,0.06,0.06,90,17110875-3914025,11.625,0.017,0.021,433.9,10.642,0.024,0.025,400.1,10.255,0.023,0.025,358.4,AAA,222,111,000,666666,9.0,21,672002535,0,0,672002498,s,1999-08-09,11,347.486,0.214,67.5,2451400.4889,0.75,0.80,0.77,11.652,0.010,10.635,0.024,10.229,0.014,9966,185,sw,0,1,U,0.3,202,18.30,15.80,1,,36753,845307,127,Opt
0.079329,-0.075563,-0.024151,252.3,257.785624,-39.205105,0.12,0.12,45,17110854-3912183,14.605,0.223,0.223,27.9,13.598,0.229,0.230,26.3,13.212,0.174,0.174,23.5,DDC,222,111,ccc,666655,6.2,12,672003024,0,0,672002997,s,1999-08-09,11,347.509,0.231,69.9,2451400.4890,1.03,0.98,1.01,14.138,0.051,13.077,0.071,12.776,0.046,10070,183,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.086755,-0.075694,-0.042389,240.8,257.785430,-39.223343,0.11,0.11,45,17110850-3913240,14.639,0.071,0.072,27.0,13.852,,,,13.538,,,,AUU,200,100,000,660000,1.1,156,672002684,0,0,672002690,s,1999-08-09,11,347.494,0.221,70.4,2451400.4890,3.78,,,14.410,0.047,,,,,10004,183,sw,0,1,U,0.8,328,19.70,17.80,1,,36753,845307,127,Opt
0.089706,-0.073968,-0.050753,235.5,257.787647,-39.231709,0.08,0.08,45,17110903-3913541,15.575,,,,13.779,0.098,0.098,22.3,12.836,0.089,0.089,33.3,UAA,022,011,0cc,006666,6.3,331,672002557,0,0,672002535,s,1999-08-09,11,347.489,0.214,64.2,2451400.4889,,0.47,0.55,,,13.525,0.049,12.560,0.029,9974,189,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.077706,-0.073338,-0.025685,250.7,257.788494,-39.206642,0.06,0.06,90,17110923-3912239,9.190,0.021,0.024,4087.2,7.893,0.021,0.026,5031.7,7.394,0.025,0.029,4998.3,AAA,211,111,0ss,666666,7.0,260,672002964,0,0,672002972,s,1999-08-09,11,347.509,0.229,61.9,2451400.4890,0.86,1.49,2.00,9.183,0.008,,,,,10065,191,sw,0,1,U,0.4,108,17.80,14.30,1,,36753,845307,127,Opt
0.076767,-0.073618,-0.021760,253.5,257.788138,-39.202717,0.06,0.06,45,17110915-3912097,11.676,0.026,0.029,414.0,10.346,0.027,0.028,525.4,9.847,0.026,0.028,521.9,AAA,222,111,0dd,666666,6.3,246,672003024,0,0,672003034,s,1999-08-09,11,347.512,0.231,62.9,2451400.4890,0.53,0.61,0.53,11.688,0.017,10.350,0.030,9.839,0.005,10079,190,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.097568,-0.076859,-0.060102,232.0,257.783901,-39.241055,0.08,0.08,45,17110813-3914277,15.312,,,,14.293,0.066,0.067,13.9,13.627,0.070,0.070,16.1,UAA,022,011,0cc,003626,5.9,16,672002383,0,0,672002356,s,1999-08-09,11,347.479,0.211,74.7,2451400.4889,,1.38,1.43,,,14.040,0.146,13.420,0.114,9941,178,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.097610,-0.073561,-0.064160,228.9,257.788154,-39.245117,0.11,0.11,135,17110915-3914424,11.894,0.039,0.041,338.7,10.007,,,,9.174,,,,AUU,266,200,c00,660000,3.3,134,672002265,0,0,672002281,s,1999-08-09,11,347.478,0.206,62.8,2451400.4889,0.79,,,11.788,0.017,,,,,9926,190,sw,0,1,U,3.2,311,18.30,16.60,1,,36753,845307,127,Opt
0.096261,-0.076416,-0.058537,232.5,257.784475,-39.239491,0.06,0.06,45,17110827-3914221,13.752,0.053,0.054,61.2,12.464,0.052,0.053,74.7,11.934,0.046,0.047,76.4,AAA,222,111,000,666666,5.9,196,672002356,0,0,672002383,s,1999-08-09,11,347.481,0.212,73.1,2451400.4889,2.03,1.78,1.06,13.629,0.020,12.320,0.026,11.881,0.028,9946,180,sw,0,1,U,4.1,239,19.90,17.10,1,,36753,845307,127,Opt
0.084247,-0.073768,-0.040693,241.1,257.787919,-39.221649,0.08,0.08,45,17110910-3913179,15.310,0.073,0.074,14.6,14.076,0.082,0.083,16.9,12.912,,,,AAU,226,220,cp0,566600,4.2,325,672002735,0,0,672002718,s,1999-08-09,11,347.497,0.220,63.5,2451400.4890,0.93,0.87,,14.455,0.065,13.401,0.076,,,10011,189,sw,0,1,U,4.2,325,18.30,17.20,1,,36753,845307,127,Opt
0.094815,-0.075743,-0.057034,233.0,257.785347,-39.237988,0.11,0.11,45,17110848-3914167,15.032,0.092,0.093,18.8,13.569,,,,13.166,,,,AUU,200,100,c00,660000,5.9,204,672002383,0,0,672002415,s,1999-08-09,11,347.482,0.212,70.6,2451400.4889,4.78,,,14.482,0.041,,,,,9952,182,sw,0,1,U,3.5,342,19.90,17.10,1,,36753,845307,127,Opt
0.098809,-0.076034,-0.063103,230.3,257.784962,-39.244057,0.07,0.07,45,17110839-3914386,15.689,0.108,0.109,10.3,13.679,0.083,0.084,24.4,12.882,0.069,0.069,31.9,AAA,222,111,ccc,066655,7.2,232,672002274,0,0,672002301,s,1999-08-09,11,347.477,0.209,71.7,2451400.4889,0.77,0.63,0.73,16.200,0.298,13.672,0.073,12.806,0.014,9930,181,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.102069,-0.076022,-0.068108,228.1,257.784971,-39.249062,0.08,0.08,45,17110839-3914566,11.889,,,,10.473,0.030,0.031,467.4,9.957,0.033,0.034,471.7,UAA,622,012,00c,006655,4.6,183,672002185,0,0,672002207,s,1999-08-09,11,347.473,0.206,71.7,2451400.4889,,2.66,1.31,,,10.441,0.026,9.916,0.015,9912,181,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.082427,-0.073980,-0.036348,243.8,257.787651,-39.217304,0.06,0.06,90,17110903-3913022,13.282,0.019,0.023,94.3,11.126,0.021,0.022,256.2,10.189,0.022,0.023,380.9,AAA,222,111,000,666655,11.9,122,672002767,0,0,672002799,s,1999-08-09,11,347.500,0.223,64.2,2451400.4890,1.08,0.69,0.65,13.305,0.022,11.144,0.037,10.201,0.020,10026,189,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.097489,-0.071326,-0.066458,227.0,257.791037,-39.247417,0.11,0.11,45,17110984-3914507,15.256,0.065,0.066,15.3,14.348,,,,13.727,,,,AUU,200,100,p00,060000,8.2,317,672002265,0,0,672002240,s,1999-08-09,11,347.477,0.203,54.8,2451400.4889,1.14,,,15.519,0.094,,,,,9918,198,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.105587,-0.080385,-0.068460,229.6,257.779336,-39.249409,0.06,0.06,45,17110704-3914578,13.173,0.032,0.035,104.3,12.777,0.062,0.062,56.0,12.534,0.049,0.050,43.9,AAA,222,112,00c,666666,4.3,52,672002214,0,0,672002202,s,1999-08-09,11,347.471,0.209,87.4,2451400.4889,1.38,8.03,0.77,13.203,0.012,12.584,0.031,12.223,0.036,9911,166,sw,0,1,U,0.3,214,17.50,15.90,1,,36753,845307,127,Opt
0.083532,-0.070951,-0.044085,238.1,257.791550,-39.225044,0.11,0.11,135,17110997-3913301,14.394,0.100,0.100,33.9,12.830,,,,12.447,,,,AUU,266,200,c00,660000,3.4,329,672002673,0,0,672002657,s,1999-08-09,11,347.496,0.216,53.4,2451400.4890,3.59,,,13.860,0.022,,,,,9998,200,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.088942,-0.079852,-0.039169,243.9,257.780067,-39.220119,0.07,0.07,45,17110721-3913124,15.363,0.084,0.085,13.9,12.746,0.034,0.035,57.6,11.650,0.025,0.026,99.2,AAA,222,111,ccc,066655,5.9,96,672002751,0,0,672002754,s,1999-08-09,11,347.494,0.226,85.4,2451400.4890,0.58,0.59,0.72,16.033,0.148,12.808,0.036,11.720,0.010,10016,168,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.082452,-0.079543,-0.021710,254.7,257.780492,-39.202660,0.08,0.08,45,17110731-3912095,16.124,,,,13.992,0.074,0.074,18.3,12.674,0.049,0.050,38.6,UEA,022,011,000,002655,5.1,256,672003028,0,0,672003036,s,1999-08-09,11,347.509,0.236,84.2,2451400.4890,,2.66,1.03,,,13.963,0.057,12.627,0.044,10079,169,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.089411,-0.078750,-0.042342,241.7,257.781486,-39.223293,0.07,0.07,45,17110755-3913238,15.187,0.064,0.065,16.3,14.368,0.084,0.085,12.9,13.879,0.092,0.092,12.7,AAA,222,111,000,161605,7.8,171,672002648,0,0,672002691,s,1999-08-09,11,347.493,0.223,81.4,2451400.4890,0.98,0.69,0.75,15.473,0.102,14.408,0.165,14.019,0.172,10005,172,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.099620,-0.080649,-0.058480,234.1,257.779010,-39.239429,0.06,0.06,90,17110696-3914219,14.488,0.019,0.023,31.1,13.505,0.021,0.022,28.6,13.217,0.049,0.050,23.4,AAE,222,111,000,664625,5.0,278,672002388,0,0,672002386,s,1999-08-09,11,347.478,0.215,88.3,2451400.4889,1.40,2.31,1.53,14.740,0.038,13.620,0.104,13.379,0.081,9947,165,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.094689,-0.080693,-0.049543,238.5,257.778966,-39.230492,0.06,0.06,45,17110695-3913497,14.457,0.048,0.049,32.0,12.678,0.035,0.036,61.3,11.992,0.032,0.033,72.4,AAA,222,111,000,666655,7.6,339,672002594,0,0,672002551,s,1999-08-09,11,347.486,0.220,88.4,2451400.4890,1.31,0.67,0.86,14.353,0.022,12.625,0.034,11.918,0.036,9979,165,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.104381,-0.079430,-0.067722,229.5,257.780570,-39.248672,0.08,0.08,135,17110733-3914552,13.913,,,,13.288,0.078,0.079,35.0,12.245,0.078,0.079,57.3,UAA,022,013,0cc,006655,4.3,232,672002202,0,0,672002214,s,1999-08-09,11,347.472,0.209,84.0,2451400.4889,,0.67,0.59,,,12.794,0.042,11.935,0.020,9913,169,sw,0,1,U,4.1,54,17.50,15.90,1,,36753,845307,127,Opt
0.101736,-0.079996,-0.062855,231.8,257.779847,-39.243805,0.15,0.14,66,17110716-3914376,15.610,0.113,0.114,11.1,14.165,,,,13.530,,,,BUU,200,100,c00,060000,2.4,202,672002296,0,0,672002306,s,1999-08-09,11,347.475,0.212,86.0,2451400.4889,1.00,,,15.868,0.198,,,,,9931,167,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.086224,-0.079034,-0.034469,246.4,257.781130,-39.215420,0.08,0.08,45,17110747-3912555,15.323,0.090,0.091,14.4,14.168,0.097,0.097,15.6,13.118,,,,AAU,220,110,cc0,364600,9.9,152,672002793,0,0,672002820,s,1999-08-09,11,347.499,0.228,82.4,2451400.4890,1.65,1.01,,14.937,0.069,13.721,0.103,,,10033,171,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.084978,-0.080516,-0.027173,251.4,257.779228,-39.208122,0.08,0.08,90,17110701-3912292,15.013,0.054,0.055,19.2,14.242,0.089,0.089,14.5,13.549,,,,AAU,220,110,000,563600,5.5,322,672002965,0,0,672002942,s,1999-08-09,11,347.504,0.233,87.7,2451400.4890,0.74,0.38,,14.664,0.040,13.902,0.049,,,10059,165,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.083873,-0.080923,-0.022046,254.8,257.778710,-39.202995,0.11,0.11,45,17110689-3912107,16.347,,,,14.286,,,,13.659,0.079,0.080,15.6,UUA,002,001,00c,000006,5.1,76,672003036,0,0,672003028,s,1999-08-09,11,347.508,0.237,89.2,2451400.4890,,,0.80,,,,,13.631,0.114,10078,164,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.099832,-0.078705,-0.061416,232.0,257.781516,-39.242367,0.13,0.13,45,17110756-3914325,15.556,0.098,0.098,11.6,15.339,,,,14.788,,,,AUU,200,100,000,060000,4.8,157,672002311,0,0,672002334,s,1999-08-09,11,347.477,0.212,81.3,2451400.4889,1.28,,,18.504,2.513,,,,,9936,172,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.088910,-0.070816,-0.053759,232.8,257.791712,-39.234718,0.06,0.06,90,17111001-3914049,9.141,0.021,0.027,4275.9,7.274,0.039,0.042,8898.4,6.139,0.017,0.023,15878.9,AAA,111,111,000,777767,7.4,169,672002439,0,0,672002483,s,1999-08-09,11,347.488,0.210,52.9,2451400.4889,1.46,3.24,,9.172,0.009,,,,,9963,200,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.090144,-0.078409,-0.044475,240.4,257.781922,-39.225426,0.11,0.11,45,17110766-3913315,14.994,0.078,0.079,19.5,14.287,,,,13.932,,,,AUU,200,100,000,460000,6.0,131,672002625,0,0,672002648,s,1999-08-09,11,347.491,0.221,80.2,2451400.4890,1.59,,,15.082,0.151,,,,,9997,173,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.103158,-0.079157,-0.066150,230.1,257.780926,-39.247101,0.08,0.08,45,17110742-3914495,16.492,,,,14.019,0.060,0.060,17.8,13.063,0.046,0.047,27.0,UAA,022,011,000,006655,5.7,190,672002214,0,0,672002246,s,1999-08-09,11,347.473,0.209,83.0,2451400.4889,,2.55,1.06,,,13.882,0.079,12.962,0.064,9919,170,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.096482,-0.079100,-0.055244,235.1,257.781015,-39.236195,0.07,0.07,45,17110744-3914103,14.664,0.108,0.109,26.4,13.166,0.080,0.081,39.1,12.558,0.074,0.075,43.0,AAA,222,111,000,666666,5.9,92,672002445,0,0,672002447,s,1999-08-09,11,347.482,0.216,82.7,2451400.4889,3.33,2.97,1.14,14.227,0.056,12.919,0.032,12.421,0.026,9958,170,sw,0,1,U,3.3,355,20.10,17.80,2,,36753,845307,127,Opt
0.100189,-0.078190,-0.062643,231.3,257.782179,-39.243595,0.14,0.13,8,17110772-3914369,15.508,0.103,0.104,12.1,15.318,,,,14.787,,,,AUU,200,100,000,060000,4.8,337,672002334,0,0,672002311,s,1999-08-09,11,347.476,0.211,79.5,2451400.4889,0.72,,,18.059,0.704,,,,,9932,174,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.092408,-0.070488,-0.059755,229.7,257.792128,-39.240715,0.08,0.08,45,17111011-3914265,16.497,,,,13.751,0.041,0.042,22.8,12.374,0.025,0.026,50.9,UAA,022,011,0cc,003566,6.7,250,672002349,0,0,672002364,s,1999-08-09,11,347.483,0.206,51.7,2451400.4889,,0.64,0.79,,,14.052,0.060,12.479,0.038,9942,201,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.104447,-0.078629,-0.068751,228.8,257.781603,-39.249702,0.08,0.08,45,17110758-3914589,14.556,,,,13.840,0.084,0.085,21.0,13.205,0.076,0.077,23.7,UAA,622,012,0cc,006666,4.7,322,672002214,0,0,672002195,s,1999-08-09,11,347.471,0.207,81.1,2451400.4889,,1.13,1.00,,,13.319,0.062,12.585,0.043,9910,172,sw,0,1,0,,,,,0,,36753,845307,127,Opt
0.029410,-0.027254,-0.011053,247.9,257.847974,-39.192043,0.06,0.06,45,17112351-3911313,14.139,0.044,0.046,42.8,12.604,0.052,0.053,65.7,12.040,0.063,0.064,69.3,AAA,222,111,000,666655,5.9,208,672003215,0,0,672003241,s,1999-08-09,11,347.548,0.200,-104.1,2451400.4890,0.58,0.82,1.19,14.300,0.030,12.627,0.026,11.999,0.017,10117,148,se,0,1,U,1.0,178,19.90,17.70,1,,36753,845307,127,Opt
0.061625,-0.031253,-0.053112,210.5,257.842790,-39.234100,0.08,0.08,135,17112226-3914027,14.622,,,,12.955,0.039,0.040,47.5,12.354,0.042,0.043,51.9,UAA,622,022,0cc,006666,4.1,43,672002509,0,0,672002495,s,1999-08-09,11,347.512,0.178,-89.5,2451400.4889,,0.77,0.77,,,12.889,0.051,12.265,0.062,9965,163,se,0,1,0,,,,,0,,36753,845307,127,Opt
0.065513,-0.041560,-0.050642,219.4,257.829485,-39.231625,0.06,0.06,45,17111907-3913538,13.874,0.036,0.038,54.7,11.367,0.028,0.030,205.2,10.139,0.023,0.025,398.9,AAA,222,111,000,665566,11.0,262,672002527,0,0,672002537,s,1999-08-09,11,347.508,0.188,-52.4,2451400.4889,1.82,2.01,1.28,13.823,0.020,11.333,0.016,10.125,0.013,9974,200,se,0,1,0,,,,,0,,36753,845307,127,Opt
0.041870,-0.011140,-0.040361,195.4,257.868760,-39.221355,0.06,0.06,45,17112850-3913168,13.984,0.029,0.032,49.4,12.202,0.034,0.035,95.1,10.981,0.049,0.050,183.7,AAA,222,111,000,666666,6.1,92,672002719,0,0,672002722,s,1999-08-09,11,347.534,0.170,-162.0,2451400.4890,0.89,0.87,1.00,13.973,0.036,12.174,0.021,10.958,0.012,10011,90,se,0,1,0,,,,,0,,36753,845307,127,Opt
0.072549,-0.050356,-0.052227,224.0,257.818129,-39.233204,0.08,0.08,135,17111635-3913595,11.110,0.029,0.032,697.3,10.095,0.034,0.035,662.1,9.786,,,,AAU,226,120,0c0,666600,4.2,77,672002514,0,0,672002512,s,1999-08-09,11,347.501,0.194,-20.8,2451400.4889,8.66,0.97,,11.068,0.013,10.062,0.024,,,9969,231,se,0,1,U,2.3,263,16.30,14.20,1,,36753,845307,127,Opt
0.054060,-0.050198,-0.020065,248.2,257.818362,-39.201042,0.08,0.08,45,17111640-3912037,14.699,,,,12.813,0.072,0.072,54.2,11.500,0.044,0.045,113.9,UAA,022,011,0c0,006666,7.3,264,672003064,0,0,672003066,s,1999-08-09,11,347.527,0.213,-21.4,2451400.4890,,1.58,1.24,,,12.610,0.033,11.425,0.020,10084,231,se,0,1,0,,,,,0,,36753,845307,127,Opt
0.037514,-0.031265,-0.020733,236.5,257.842794,-39.201721,0.06,0.06,90,17112227-3912061,14.079,0.034,0.036,45.3,11.654,0.027,0.028,157.5,10.560,0.022,0.023,270.7,AAA,222,111,000,666655,7.3,314,672003082,0,0,672003053,s,1999-08-09,11,347.538,0.197,-89.6,2451400.4890,2.19,3.69,1.96,13.969,0.026,11.622,0.030,10.531,0.011,10082,163,se,0,1,0,,,,,0,,36753,845307,127,Opt
0.055192,-0.050201,-0.022934,245.4,257.818355,-39.203911,0.06,0.06,90,17111640-3912140,13.132,0.017,0.021,108.3,11.982,0.020,0.022,116.4,11.590,0.018,0.020,104.8,AAA,222,111,000,666666,10.3,0,672003066,0,0,672003018,s,1999-08-09,11,347.525,0.211,-21.4,2451400.4890,0.84,0.94,0.87,13.135,0.020,12.035,0.037,11.629,0.019,10074,231,se,0,1,0,,,,,0,,36753,845307,127,Opt
0.055142,-0.011059,-0.054022,191.6,257.868862,-39.235016,0.11,0.11,45,17112852-3914060,15.300,,,,13.838,,,,12.692,0.037,0.038,38.0,UUA,002,001,000,000066,0.7,43,672002477,0,0,672002470,s,1999-08-09,11,347.523,0.162,-162.2,2451400.4889,,,1.14,,,,,12.549,0.023,9962,90,se,0,1,0,,,,,0,,36753,845307,127,Opt
0.050321,-0.010980,-0.049109,192.6,257.868965,-39.230103,0.12,0.11,80,17112855-3913483,15.492,0.095,0.095,12.3,14.293,,,,13.722,,,,AUU,200,100,c00,260000,5.3,85,672002562,0,0,672002561,s,1999-08-09,11,347.527,0.164,-162.5,2451400.4890,0.81,,,15.334,0.133,,,,,9979,90,se,0,1,0,,,,,0,,36753,845307,127,Opt
0.038715,-0.010923,-0.037142,196.4,257.869040,-39.218136,0.08,0.08,45,17112856-3913052,16.109,,,,13.873,0.050,0.050,20.4,12.738,0.044,0.045,36.4,UAA,022,011,000,005655,8.3,224,672002755,0,0,672002783,s,1999-08-09,11,347.537,0.171,-162.8,2451400.4890,,0.79,1.41,,,13.952,0.056,12.634,0.062,10022,89,se,0,1,0,,,,,0,,36753,845307,127,Opt
0.070152,-0.041394,-0.056638,216.2,257.829695,-39.237621,0.11,0.11,45,17111912-3914154,15.728,,,,14.372,0.089,0.089,12.9,13.344,,,,UAU,020,010,0c0,002600,7.0,264,672002420,0,0,672002424,s,1999-08-09,11,347.503,0.184,-53.0,2451400.4889,,0.87,,,,14.491,0.167,,,9953,199,se,0,1,0,,,,,0,,36753,845307,127,Opt
0.040132,-0.031139,-0.025318,230.9,257.842954,-39.206306,0.06,0.06,45,17112230-3912227,13.226,0.032,0.035,99.3,11.952,0.035,0.036,119.7,11.464,0.026,0.028,117.7,AAA,222,111,0ss,666666,5.7,328,672003000,0,0,672002977,s,1999-08-09,11,347.534,0.195,-90.0,2451400.4890,3.64,7.40,3.58,13.118,0.013,11.800,0.021,11.262,0.009,10065,162,se,0,1,0,,,,,0,,36753,845307,127,Opt
0.070228,-0.031295,-0.062870,206.5,257.842731,-39.243858,0.11,0.11,45,17112225-3914378,14.629,,,,14.090,0.065,0.066,16.7,12.879,,,,UAU,626,020,0c0,006600,3.9,269,672002304,0,0,672002305,s,1999-08-09,11,347.504,0.173,-89.4,2451400.4889,,3.63,,,,13.343,0.069,,,9930,163,se,0,1,0,,,,,0,,36753,845307,127,Opt
0.027568,-0.021093,-0.017750,229.9,257.855921,-39.198742,0.08,0.08,45,17112542-3911554,16.466,,,,13.521,0.053,0.054,28.2,11.934,0.032,0.033,76.4,UAA,022,011,000,006666,8.5,35,672003145,0,0,672003118,s,1999-08-09,11,347.546,0.191,-126.2,2451400.4890,,0.69,0.83,,,13.639,0.032,11.969,0.032,10092,126,se,0,1,0,,,,,0,,36753,845307,127,Opt
0.067105,-0.010759,-0.066237,189.2,257.869247,-39.247231,0.06,0.06,45,17112861-3914500,14.219,0.034,0.036,39.8,13.348,0.052,0.053,33.1,13.031,0.046,0.047,27.8,AAA,222,111,000,666646,6.5,57,672002258,0,0,672002243,s,1999-08-09,11,347.513,0.154,-163.3,2451400.4889,1.35,0.56,0.71,14.366,0.062,13.575,0.068,13.365,0.039,9918,89,se,0,1,0,,,,,0,,36753,845307,127,Opt
0.073710,-0.031308,-0.066731,205.1,257.842712,-39.247719,0.08,0.08,135,17112225-3914517,14.837,0.056,0.057,22.5,12.981,0.041,0.042,46.4,12.168,,,,AAU,226,220,cc0,666600,3.7,48,672002247,0,0,672002231,s,1999-08-09,11,347.501,0.170,-89.3,2451400.4889,0.55,0.49,,14.714,0.044,12.819,0.030,,,9916,163,se,0,1,0,,,,,0,,36753,845307,127,Opt
0.022614,-0.019716,-0.011078,240.7,257.857701,-39.192070,0.08,0.08,45,17112584-3911314,16.493,,,,13.311,0.034,0.035,34.2,12.235,0.030,0.032,57.9,UAA,022,011,000,006666,7.7,315,672003274,0,0,672003239,s,1999-08-09,11,347.553,0.194,-131.2,2451400.4890,,0.67,0.65,,,13.511,0.044,12.306,0.025,10116,121,se,0,1,0,,,,,0,,36753,845307,127,Opt
0.031989,-0.026437,-0.018011,235.7,257.849025,-39.199001,0.11,0.11,45,17112376-3911564,13.898,,,,13.446,0.048,0.049,30.2,12.444,,,,UAU,626,020,0c0,006600,3.2,112,672003104,0,0,672003113,s,1999-08-09,11,347.543,0.195,-107.0,2451400.4890,,0.52,,,,12.875,0.060,,,10092,145,se,0,1,U,3.2,293,19.90,17.30,1,,36753,845307,127,Opt
0.071585,-0.049226,-0.051974,223.4,257.819588,-39.232952,0.08,0.08,45,17111670-3913586,13.207,0.053,0.054,101.1,12.542,0.063,0.064,69.5,10.382,,,,AAU,220,120,cc0,666600,4.2,257,672002512,0,0,672002514,s,1999-08-09,11,347.502,0.194,-24.8,2451400.4889,1.50,3.22,,11.813,0.082,10.718,0.078,,,9970,227,se,0,1,U,1.9,71,16.30,14.20,1,,36753,845307,127,Opt
0.066607,-0.031745,-0.058556,208.5,257.842152,-39.239544,0.08,0.08,45,17112211-3914223,14.657,,,,13.635,0.067,0.068,25.4,12.979,0.053,0.054,29.2,UAA,022,011,00c,006666,3.3,176,672002365,0,0,672002381,s,1999-08-09,11,347.507,0.176,-87.7,2451400.4889,,1.85,1.49,,,13.436,0.061,12.821,0.050,9946,164,se,0,1,U,3.4,355,20.10,17.80,1,,36753,845307,127,Opt
0.045463,-0.031940,-0.032353,224.6,257.841915,-39.213341,0.06,0.06,45,17112205-3912480,14.151,0.036,0.038,42.4,13.612,0.053,0.054,26.0,13.356,0.054,0.055,20.6,AAA,222,111,000,666636,5.6,265,672002842,0,0,672002846,s,1999-08-09,11,347.528,0.191,-87.1,2451400.4890,2.61,1.43,1.39,13.999,0.026,13.436,0.029,13.318,0.053,10040,165,se,0,1,U,0.2,277,18.70,16.50,1,,36753,845307,127,Opt
0.033505,-0.007694,-0.032609,193.3,257.873209,-39.213604,0.06,0.06,45,17112957-3912489,13.915,0.029,0.032,52.7,13.284,0.036,0.037,35.1,13.111,0.045,0.046,25.8,AAA,222,111,000,666656,10.2,289,672002859,0,0,672002840,s,1999-08-09,11,347.542,0.171,-174.4,2451400.4890,1.42,3.28,2.88,13.931,0.034,13.334,0.070,13.035,0.089,10039,78,se,0,1,U,0.7,194,19.00,16.30,1,,36753,845307,127,Opt
0.046068,-0.009691,-0.045038,192.1,257.870629,-39.226032,0.08,0.08,45,17112895-3913337,14.070,,,,13.471,0.051,0.051,29.6,13.290,0.048,0.048,21.9,UAA,622,012,00c,006656,4.4,72,672002641,0,0,672002633,s,1999-08-09,11,347.531,0.166,-167.2,2451400.4890,,1.14,0.82,,,13.486,0.051,13.061,0.080,9994,85,se,0,1,U,0.2,122,17.90,16.40,1,,36753,845307,127,Opt
